ID,Age,Income,Education,Marital_Status,Children,HasChildren,TotalSpend,TotalPurchases,AOV,Recency,TenureMonths,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Share_MntWines,Share_MntFruits,Share_MntMeatProducts,Share_MntFishProducts,Share_MntSweetProducts,Share_MntGoldProds,Share_NumWebPurchases,Share_NumCatalogPurchases,Share_NumStorePurchases,Share_NumDealsPurchases,WebConvRate_Approx,CLV_Proxy,AcceptedAnyCampaign,Response
2258,28,32880.0,Graduation,Married,1,1,42.0,5.0,8.4,76,22.04,2,1,1,4,At Risk,0.19047619047619047,0.09523809523809523,0.35714285714285715,0.16666666666666666,0.14285714285714285,0.047619047619047616,0.2,0.0,0.6,0.2,0.125,6.860254083484574,0,0
4322,56,77863.0,Phd,Together,0,0,1291.0,20.0,64.55,20,10.28,4,4,5,13,Champions,0.6824167312161116,0.02943454686289698,0.24709527498063516,0.012393493415956624,0.019364833462432222,0.009295120061967466,0.2,0.25,0.5,0.05,2.0,452.1011673151751,0,0
713,37,50353.0,Master,Married,0,0,442.0,15.0,29.466666666666665,72,3.94,2,3,3,8,Regulars,0.3190045248868778,0.033936651583710405,0.34615384615384615,0.1515837104072398,0.07013574660633484,0.07918552036199095,0.26666666666666666,0.26666666666666666,0.4,0.06666666666666667,1.3333333333333333,403.8578680203046,0,0
4702,50,61839.0,Graduation,Single,0,0,1895.0,17.0,111.47058823529412,20,25.79,4,3,5,12,Loyal,0.5277044854881267,0.08179419525065963,0.2,0.11820580474934037,0.008970976253298154,0.0633245382585752,0.23529411764705882,0.47058823529411764,0.23529411764705882,0.058823529411764705,0.5,264.52113222179133,0,0
3281,54,49154.0,Phd,Married,2,1,411.0,19.0,21.63157894736842,69,11.07,2,4,3,9,Regulars,0.5012165450121655,0.024330900243309004,0.1630170316301703,0.072992700729927,0.06569343065693431,0.17274939172749393,0.21052631578947367,0.05263157894736842,0.42105263157894735,0.3157894736842105,0.6666666666666666,133.65853658536585,0,0
702,39,47682.0,2N Cycle,Widow,1,1,521.0,19.0,27.42105263157895,80,19.65,1,4,3,8,Regulars,0.31094049904030713,0.11708253358925144,0.15930902111324377,0.18618042226487524,0.10940499040307101,0.11708253358925144,0.21052631578947367,0.15789473684210525,0.42105263157894735,0.21052631578947367,0.8,95.45038167938934,0,0
2004,45,72679.0,Graduation,Single,1,1,1168.0,17.0,68.70588235294117,65,12.58,2,3,5,10,Loyal,0.5299657534246576,0.046232876712328765,0.2226027397260274,0.10873287671232877,0.046232876712328765,0.046232876712328765,0.23529411764705882,0.4117647058823529,0.29411764705882354,0.058823529411764705,4.0,334.2448330683625,0,0
4769,37,57954.0,Master,Together,2,1,493.0,23.0,21.434782608695652,52,3.61,3,5,3,11,Loyal,0.9249492900608519,0.008113590263691683,0.0486815415821501,0.0,0.0,0.018255578093306288,0.34782608695652173,0.08695652173913043,0.2608695652173913,0.30434782608695654,1.1428571428571428,491.63434903047096,1,0
4437,52,65316.0,Graduation,Married,2,1,260.0,12.0,21.666666666666668,65,17.41,2,3,3,8,Regulars,0.4307692307692308,0.023076923076923078,0.35384615384615387,0.011538461538461539,0.03461538461538462,0.14615384615384616,0.25,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.75,53.76220562894888,0,0
8724,32,28567.0,Graduation,Single,1,1,46.0,7.0,6.571428571428571,57,15.64,3,1,1,5,Regulars,0.2391304347826087,0.06521739130434782,0.4782608695652174,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.3333333333333333,10.588235294117645,0,0
10741,63,47352.0,Master,Together,1,1,319.0,16.0,19.9375,70,17.84,2,3,3,8,Regulars,0.5391849529780565,0.03761755485893417,0.3510971786833856,0.025078369905956112,0.0,0.047021943573667714,0.375,0.0625,0.3125,0.25,0.8571428571428571,64.37219730941705,0,0
1991,47,44931.0,Graduation,Together,1,1,96.0,7.0,13.714285714285714,0,8.57,5,1,2,8,New Customers,0.8125,0.0,0.11458333333333333,0.0,0.0,0.07291666666666667,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.4,40.3267211201867,0,0
6931,47,76982.0,Graduation,Divorced,0,0,1062.0,16.0,66.375,19,7.65,5,3,4,12,Loyal,0.4369114877589454,0.14218455743879474,0.2749529190207156,0.06120527306967985,0.05649717514124294,0.02824858757062147,0.5,0.1875,0.25,0.0625,2.0,499.7647058823529,1,1
11096,62,57247.0,2N Cycle,Together,1,1,232.0,12.0,19.333333333333332,50,13.93,3,3,3,9,Regulars,0.4267241379310345,0.017241379310344827,0.13793103448275862,0.15948275862068967,0.23275862068965517,0.02586206896551724,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.16666666666666666,1.0,59.95692749461594,0,0
304,33,22944.0,Master,Single,1,1,76.0,9.0,8.444444444444445,67,9.43,2,2,2,6,At Risk,0.25,0.039473684210526314,0.25,0.05263157894736842,0.06578947368421052,0.34210526315789475,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,29.01378579003181,0,0
3665,37,25315.0,2N Cycle,Together,1,1,54.0,9.0,6.0,46,10.94,3,2,1,6,Regulars,0.018518518518518517,0.16666666666666666,0.14814814814814814,0.2037037037037037,0.05555555555555555,0.4074074074074074,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.375,17.76965265082267,0,0
10591,45,43638.0,Graduation,Widow,1,1,201.0,11.0,18.272727272727273,37,25.99,4,2,3,9,New Customers,0.31343283582089554,0.04975124378109453,0.4129353233830846,0.03482587064676617,0.0945273631840796,0.0945273631840796,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.5714285714285714,27.841477491342825,0,0
5036,30,42710.0,Phd,Single,1,1,406.0,14.0,29.0,38,22.24,4,3,3,10,Loyal,0.6206896551724138,0.007389162561576354,0.10344827586206896,0.009852216748768473,0.007389162561576354,0.2512315270935961,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.6666666666666666,65.71942446043165,0,0
5547,32,84169.0,Phd,Married,0,0,1726.0,20.0,86.3,9,13.96,5,4,5,14,Champions,0.7444959443800695,0.01100811123986095,0.23348783314020857,0.0,0.01100811123986095,0.0,0.35,0.3,0.3,0.05,2.3333333333333335,445.1002865329512,1,1
7822,38,54058.0,Graduation,Together,1,1,662.0,20.0,33.1,56,16.06,3,4,4,11,Loyal,0.2990936555891239,0.027190332326283987,0.3806646525679758,0.04833836858006042,0.16314199395770393,0.08157099697885196,0.2,0.3,0.4,0.1,1.3333333333333333,148.39352428393525,0,0
8541,24,24683.0,2N Cycle,Married,1,1,41.0,8.0,5.125,98,6.96,1,2,1,4,At Risk,0.1951219512195122,0.0975609756097561,0.24390243902439024,0.14634146341463414,0.17073170731707318,0.14634146341463414,0.25,0.0,0.5,0.25,0.4,21.20689655172414,0,0
10955,50,85620.0,Graduation,Widow,0,0,1590.0,14.0,113.57142857142857,68,8.94,2,3,5,10,Loyal,0.26163522012578616,0.028930817610062894,0.5754716981132075,0.03773584905660377,0.06729559748427673,0.028930817610062894,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.07142857142857142,3.0,640.2684563758388,0,1
4368,34,47850.0,Graduation,Married,1,1,134.0,8.0,16.75,72,10.09,2,2,2,6,At Risk,0.31343283582089554,0.05223880597014925,0.3208955223880597,0.14925373134328357,0.08955223880597014,0.07462686567164178,0.375,0.0,0.5,0.125,0.5,47.80971258671952,0,0
9671,46,19514.0,Graduation,Married,2,1,69.0,10.0,6.9,47,8.31,3,2,2,7,Regulars,0.2028985507246377,0.043478260869565216,0.30434782608695654,0.028985507246376812,0.014492753623188406,0.4057971014492754,0.3,0.1,0.2,0.4,0.375,29.891696750902526,1,1
2256,41,27159.0,Master,Married,2,1,21.0,6.0,3.5,33,6.27,4,1,1,6,New Customers,0.8095238095238095,0.0,0.14285714285714285,0.0,0.0,0.047619047619047616,0.16666666666666666,0.0,0.5,0.3333333333333333,0.16666666666666666,12.057416267942585,0,0
4279,51,39548.0,2N Cycle,Single,2,1,54.0,7.0,7.714285714285714,87,6.21,1,1,1,3,At Risk,0.2777777777777778,0.07407407407407407,0.18518518518518517,0.05555555555555555,0.07407407407407407,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.3333333333333333,31.304347826086953,0,0
5371,25,21474.0,Graduation,Single,1,1,91.0,8.0,11.375,0,5.95,5,2,2,9,New Customers,0.06593406593406594,0.17582417582417584,0.26373626373626374,0.12087912087912088,0.0,0.37362637362637363,0.375,0.125,0.25,0.25,0.42857142857142855,55.058823529411754,1,1
9240,43,60504.0,Phd,Single,1,1,526.0,18.0,29.22222222222222,73,7.92,2,4,3,9,Regulars,0.870722433460076,0.0,0.045627376425855515,0.011406844106463879,0.0076045627376425855,0.06463878326996197,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.1111111111111111,1.0,239.0909090909091,0,0
9460,51,22419.0,Graduation,Married,0,0,162.0,8.0,20.25,74,17.61,2,2,2,6,At Risk,0.18518518518518517,0.018518518518518517,0.29012345679012347,0.11728395061728394,0.12962962962962962,0.25925925925925924,0.375,0.25,0.25,0.125,0.375,33.1175468483816,0,0
9504,65,81698.0,Master,Married,0,0,1008.0,25.0,40.32,4,10.97,5,5,4,14,Champions,0.1775793650793651,0.027777777777777776,0.5158730158730159,0.11011904761904762,0.12202380952380952,0.04662698412698413,0.12,0.32,0.52,0.04,3.0,330.7930720145852,0,1
8692,62,43462.0,Graduation,Together,2,1,240.0,16.0,15.0,50,24.77,3,3,3,9,Regulars,0.375,0.07083333333333333,0.4041666666666667,0.0625,0.025,0.0625,0.25,0.0625,0.3125,0.375,0.5,34.88090431974162,0,0
448,36,54880.0,Phd,Single,1,1,795.0,21.0,37.857142857142854,57,19.19,3,4,4,11,Loyal,0.38742138364779877,0.1069182389937107,0.17232704402515722,0.12830188679245283,0.05660377358490566,0.14842767295597484,0.2857142857142857,0.09523809523809523,0.5238095238095238,0.09523809523809523,1.2,149.14017717561225,0,0
8314,32,79908.0,Graduation,Married,0,0,1764.6000000000004,19.0,92.87368421052633,30,18.04,4,4,5,13,Champions,0.31565227246968147,0.07310438626317578,0.4312592088858664,0.016434319392496878,0.10064603876232593,0.06290377422645357,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.05263157894736842,2.5,352.1374722838138,1,0
8420,44,15315.0,2N Cycle,Married,0,0,64.0,8.0,8.0,27,14.09,4,2,2,8,New Customers,0.109375,0.0625,0.203125,0.234375,0.125,0.265625,0.25,0.0,0.5,0.25,0.4,16.352022711142652,0,0
3174,55,87771.0,Graduation,Together,1,1,1750.0,20.0,87.5,61,16.49,2,4,5,11,Loyal,0.7342857142857143,0.021714285714285714,0.164,0.02857142857142857,0.03257142857142857,0.018857142857142857,0.25,0.5,0.2,0.05,0.8333333333333334,382.0497271073378,1,1
7685,36,33039.0,Graduation,Married,1,1,78.0,7.0,11.142857142857142,4,12.88,5,2,2,9,New Customers,0.38461538461538464,0.10256410256410256,0.15384615384615385,0.10256410256410256,0.10256410256410256,0.15384615384615385,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.4,21.801242236024837,0,0
3179,34,81741.0,Graduation,Single,0,0,1547.0,19.0,81.42105263157895,75,15.67,2,4,5,11,Loyal,0.16095669036845509,0.0989010989010989,0.5914673561732385,0.03749191984486102,0.08661926308985132,0.02456367162249515,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.0,3.0,355.405232929164,0,0
9780,43,71499.0,Master,Together,1,1,795.0,26.0,30.576923076923077,12,15.37,5,5,4,14,Champions,0.5849056603773585,0.031446540880503145,0.1660377358490566,0.1710691823899371,0.0,0.04654088050314465,0.3076923076923077,0.11538461538461539,0.5,0.07692307692307693,2.0,186.20689655172416,0,0
10681,44,62466.0,2N Cycle,Married,1,1,889.0,26.0,34.19230769230769,13,8.67,5,5,4,14,Champions,0.14510686164229472,0.14510686164229472,0.29133858267716534,0.1889763779527559,0.1361079865016873,0.09336332958380203,0.23076923076923078,0.11538461538461539,0.46153846153846156,0.19230769230769232,1.5,369.1349480968858,0,0
10232,51,48799.0,Phd,Divorced,1,1,331.0,15.0,22.066666666666666,9,11.01,5,3,3,11,Loyal,0.525679758308157,0.054380664652567974,0.24471299093655588,0.08459214501510574,0.01812688821752266,0.07250755287009064,0.2,0.13333333333333333,0.4666666666666667,0.2,1.0,108.22888283378747,0,0
4184,64,52157.0,Phd,Together,1,1,265.0,12.0,22.083333333333332,48,3.98,3,3,3,9,Regulars,0.7132075471698113,0.007547169811320755,0.10943396226415095,0.011320754716981131,0.007547169811320755,0.1509433962264151,0.25,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.75,239.69849246231155,0,0
9120,52,66565.0,Graduation,Single,1,1,1065.0,19.0,56.05263157894737,80,22.01,1,4,4,9,Regulars,0.7014084507042253,0.009389671361502348,0.1511737089201878,0.06103286384976526,0.03755868544600939,0.03943661971830986,0.21052631578947367,0.10526315789473684,0.47368421052631576,0.21052631578947367,0.5,174.1935483870968,0,0
891,63,29298.0,Master,Together,2,1,11.0,4.0,2.75,60,12.94,2,1,1,4,At Risk,0.5454545454545454,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.25,0.0,0.5,0.25,0.2,3.060278207109737,0,0
10381,35,47691.0,Graduation,Single,1,1,21.0,4.0,5.25,43,15.05,3,1,1,5,Regulars,0.6666666666666666,0.0,0.14285714285714285,0.0,0.0,0.19047619047619047,0.25,0.0,0.5,0.25,0.16666666666666666,5.0232558139534875,0,0
3525,44,38200.0,Graduation,Together,2,1,17.0,4.0,4.25,19,21.94,5,1,1,7,New Customers,0.7058823529411765,0.0,0.23529411764705882,0.0,0.0,0.058823529411764705,0.25,0.0,0.5,0.25,0.14285714285714285,2.789425706472197,0,0
6818,40,44989.0,Graduation,Married,1,1,369.0,16.0,23.0625,26,24.77,4,3,3,10,Loyal,0.26558265582655827,0.0,0.2872628726287263,0.13279132791327913,0.02710027100271003,0.2872628726287263,0.3125,0.0625,0.3125,0.3125,0.8333333333333334,53.62939039160274,0,0
3526,46,38443.0,Phd,Married,2,1,38.0,6.0,6.333333333333333,58,8.28,3,1,1,5,Regulars,0.8421052631578947,0.0,0.13157894736842105,0.0,0.0,0.02631578947368421,0.16666666666666666,0.0,0.5,0.3333333333333333,0.14285714285714285,16.521739130434785,0,0
8181,36,38593.0,2N Cycle,Single,1,1,177.0,11.0,16.09090909090909,42,12.75,3,2,2,7,Regulars,0.288135593220339,0.06779661016949153,0.2768361581920904,0.096045197740113,0.13559322033898305,0.13559322033898305,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.5,49.976470588235294,0,0
1029,44,64413.0,Phd,Together,1,1,279.0,12.0,23.25,27,14.16,4,3,3,10,Loyal,0.7168458781362007,0.017921146953405017,0.15770609318996415,0.0,0.035842293906810034,0.07168458781362007,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.08333333333333333,1.0,70.9322033898305,0,0
7369,33,36959.0,Master,Married,1,1,62.0,7.0,8.857142857142858,56,12.12,3,2,2,7,Regulars,0.4032258064516129,0.0967741935483871,0.4032258064516129,0.0967741935483871,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.25,18.415841584158418,0,0
2574,37,61996.0,Phd,Married,1,1,1230.0,21.0,58.57142857142857,27,20.14,4,4,5,13,Champions,0.8536585365853658,0.00975609756097561,0.11707317073170732,0.0,0.0,0.01951219512195122,0.2857142857142857,0.19047619047619047,0.38095238095238093,0.14285714285714285,1.2,219.86097318768617,1,1
8159,46,51287.0,Graduation,Married,2,1,182.0,11.0,16.545454545454547,10,6.18,5,2,2,9,New Customers,0.6428571428571429,0.0,0.12087912087912088,0.07142857142857142,0.0,0.16483516483516483,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.5714285714285714,106.01941747572816,0,0
1160,44,13260.0,Graduation,Married,2,1,49.0,10.0,4.9,48,13.44,3,2,1,6,Regulars,0.1836734693877551,0.08163265306122448,0.3469387755102041,0.20408163265306123,0.04081632653061224,0.14285714285714285,0.3,0.0,0.3,0.4,0.375,13.125,0,0
10242,48,47472.0,Phd,Together,2,1,75.0,8.0,9.375,39,12.65,4,2,2,8,New Customers,0.7466666666666667,0.0,0.14666666666666667,0.0,0.0,0.10666666666666667,0.25,0.0,0.5,0.25,0.4,21.343873517786562,0,0
5253,58,54603.0,Master,Together,2,1,227.0,16.0,14.1875,85,14.91,1,3,3,7,Regulars,0.6387665198237885,0.05726872246696035,0.2026431718061674,0.07488986784140969,0.00881057268722467,0.01762114537444934,0.25,0.125,0.25,0.375,0.5714285714285714,54.80885311871228,0,0
5966,40,45207.0,Phd,Married,2,1,215.0,15.0,14.333333333333334,64,22.83,2,3,3,8,Regulars,0.9441860465116279,0.0,0.046511627906976744,0.0,0.0,0.009302325581395349,0.2,0.06666666666666667,0.4,0.3333333333333333,0.5,33.90275952693823,1,0
5314,63,40689.0,Graduation,Together,1,1,444.0,20.0,22.2,69,18.63,2,4,3,9,Regulars,0.6081081081081081,0.006756756756756757,0.060810810810810814,0.08783783783783784,0.013513513513513514,0.22297297297297297,0.35,0.05,0.25,0.35,0.875,85.79710144927536,0,0
5081,47,47821.0,2N Cycle,Together,2,1,47.0,5.0,9.4,54,11.53,3,1,1,5,Regulars,0.19148936170212766,0.0,0.3404255319148936,0.1276595744680851,0.1276595744680851,0.2127659574468085,0.2,0.0,0.6,0.2,0.125,14.674761491760623,0,0
5123,63,27450.0,Master,Married,0,0,143.0,7.0,20.428571428571427,57,17.71,3,2,2,7,Regulars,0.25874125874125875,0.08391608391608392,0.16083916083916083,0.055944055944055944,0.07692307692307693,0.36363636363636365,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,29.068322981366453,0,0
5756,31,39453.0,Graduation,Together,1,1,55.0,7.0,7.857142857142857,64,6.11,2,2,1,5,At Risk,0.8363636363636363,0.0,0.12727272727272726,0.0,0.0,0.03636363636363636,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.3333333333333333,32.40589198036006,0,0
8036,43,26850.0,2N Cycle,Together,2,1,63.0,11.0,5.7272727272727275,10,5.62,5,2,2,9,New Customers,0.49206349206349204,0.015873015873015872,0.20634920634920634,0.1111111111111111,0.031746031746031744,0.14285714285714285,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.5,40.355871886120994,0,0
9058,59,79800.0,Graduation,Widow,0,0,1867.0,21.800000000000182,85.64220183486167,65,24.41,2,4,5,11,Loyal,0.5677557579003749,0.011247991430101767,0.28387787895018746,0.01713979646491698,0.0,0.11997857525441885,0.2293577981651357,0.49541284403670144,0.2293577981651357,0.04587155963302714,1.6666666666666667,275.34616960262184,1,1
5057,53,61794.0,Master,Married,1,1,611.0,20.0,30.55,74,12.71,2,4,3,9,Regulars,0.4320785597381342,0.07692307692307693,0.3076923076923077,0.088379705400982,0.07692307692307693,0.01800327332242226,0.2,0.2,0.5,0.1,2.0,173.06058221872541,0,0
254,59,53863.0,Graduation,Together,1,1,473.0,18.0,26.27777777777778,4,4.66,5,4,3,12,Champions,0.8435517970401691,0.008456659619450317,0.06342494714587738,0.012684989429175475,0.008456659619450317,0.06342494714587738,0.3888888888888889,0.05555555555555555,0.3888888888888889,0.16666666666666666,1.0,365.4077253218884,1,0
4179,55,24221.0,Graduation,Together,0,0,55.0,6.0,9.166666666666666,94,13.53,1,1,1,3,At Risk,0.14545454545454545,0.16363636363636364,0.16363636363636364,0.03636363636363636,0.09090909090909091,0.4,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.25,14.634146341463413,0,0
3710,30,39684.0,Phd,Single,1,1,81.0,7.0,11.571428571428571,41,23.78,3,2,2,7,Regulars,0.2345679012345679,0.0,0.43209876543209874,0.07407407407407407,0.04938271604938271,0.20987654320987653,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,12.262405382674515,0,1
7627,39,92163.0,Master,Married,0,0,2075.0,20.800000000000182,99.7596153846145,25,21.78,4,4,5,13,Champions,0.3937349397590361,0.08289156626506024,0.3840963855421687,0.05108433734939759,0.07855421686746988,0.00963855421686747,0.24038461538461328,0.5192307692307734,0.24038461538461328,0.0,2.5,342.9752066115702,1,1
4501,49,69882.0,Master,Single,0,0,1478.0,20.0,73.9,94,10.84,1,4,5,10,Loyal,0.1975642760487145,0.08592692828146144,0.42963464140730717,0.08930987821380243,0.08592692828146144,0.11163734776725305,0.15,0.35,0.45,0.05,3.0,490.8487084870849,0,0
6424,37,33178.0,Graduation,Together,1,1,49.0,5.0,9.8,9,8.18,5,1,1,7,New Customers,0.24489795918367346,0.12244897959183673,0.04081632653061224,0.22448979591836735,0.04081632653061224,0.32653061224489793,0.2,0.0,0.6,0.2,0.25,21.56479217603912,0,0
3075,42,59973.0,Phd,Married,0,0,382.0,15.0,25.466666666666665,47,12.81,3,3,3,9,Regulars,0.3403141361256545,0.07853403141361257,0.4397905759162304,0.05235602094240838,0.08900523560209424,0.0,0.2,0.26666666666666666,0.4666666666666667,0.06666666666666667,3.0,107.35362997658078,0,0
4992,39,17459.0,Master,Together,1,1,69.0,9.0,7.666666666666667,12,12.55,5,2,2,9,New Customers,0.08695652173913043,0.057971014492753624,0.2318840579710145,0.043478260869565216,0.14492753623188406,0.43478260869565216,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.42857142857142855,19.792828685258964,0,1
5252,45,23910.0,Graduation,Divorced,1,1,67.0,6.0,11.166666666666666,80,23.32,1,1,2,4,At Risk,0.23880597014925373,0.1791044776119403,0.26865671641791045,0.1044776119402985,0.014925373134328358,0.19402985074626866,0.3333333333333333,0.0,0.5,0.16666666666666666,0.2857142857142857,10.343053173241852,0,0
7444,45,42169.0,Master,Married,2,1,30.0,6.0,5.0,20,11.56,4,1,1,6,New Customers,0.6333333333333333,0.0,0.3,0.0,0.0,0.06666666666666667,0.16666666666666666,0.0,0.5,0.3333333333333333,0.125,9.342560553633218,0,0
6919,36,26224.0,2N Cycle,Married,1,1,63.0,9.0,7.0,39,16.06,4,2,2,8,New Customers,0.06349206349206349,0.1111111111111111,0.23809523809523808,0.20634920634920634,0.14285714285714285,0.23809523809523808,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.122042341220423,0,0
3537,33,31089.0,Graduation,Together,1,1,79.0,10.0,7.9,57,25.62,3,2,2,7,Regulars,0.3924050632911392,0.0379746835443038,0.3924050632911392,0.02531645569620253,0.10126582278481013,0.05063291139240506,0.3,0.0,0.4,0.3,0.375,11.100702576112411,0,0
10277,53,30081.0,Graduation,Single,1,1,42.0,5.0,8.4,27,19.45,4,1,1,6,New Customers,0.8571428571428571,0.0,0.047619047619047616,0.0,0.0,0.09523809523809523,0.2,0.0,0.6,0.2,0.14285714285714285,7.773778920308483,0,0
2453,54,62807.0,Graduation,Together,1,1,819.0,23.0,35.608695652173914,83,25.16,1,5,4,10,Loyal,0.6422466422466423,0.03418803418803419,0.16483516483516483,0.01221001221001221,0.02564102564102564,0.12087912087912088,0.21739130434782608,0.13043478260869565,0.5217391304347826,0.13043478260869565,1.0,117.18600953895071,0,0
7972,59,72906.0,Graduation,Single,0,0,1151.0,17.0,67.70588235294117,79,12.61,2,3,4,9,Regulars,0.3475238922675934,0.02780191138140747,0.45091225021720244,0.06168549087749783,0.06516072980017376,0.04691572545612511,0.17647058823529413,0.23529411764705882,0.5294117647058824,0.058823529411764705,3.0,328.59635210150674,0,0
895,66,61467.0,Phd,Married,2,1,594.0,20.0,29.7,69,21.88,2,4,3,9,Regulars,0.6902356902356902,0.026936026936026935,0.1919191919191919,0.0,0.008417508417508417,0.08249158249158249,0.25,0.1,0.5,0.15,1.0,97.73308957952467,0,0
1177,48,49618.0,Master,Together,2,1,129.0,11.0,11.727272727272727,77,20.3,2,2,2,6,At Risk,0.6201550387596899,0.023255813953488372,0.20155038759689922,0.031007751937984496,0.015503875968992248,0.10852713178294573,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.42857142857142855,22.87684729064039,0,0
7141,28,21888.0,Master,Single,1,1,213.0,12.0,17.75,15,21.22,5,3,3,11,Loyal,0.4131455399061033,0.046948356807511735,0.215962441314554,0.009389671361502348,0.014084507042253521,0.3004694835680751,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5555555555555556,36.135721017907635,0,1
7232,41,42429.0,Graduation,Widow,1,1,67.0,7.0,9.571428571428571,99,7.79,1,2,2,5,At Risk,0.8208955223880597,0.0,0.08955223880597014,0.029850746268656716,0.0,0.05970149253731343,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2,30.96277278562259,0,0
8477,58,26150.0,Graduation,Divorced,3,1,28.0,5.0,5.6,61,18.86,2,1,1,4,At Risk,0.17857142857142858,0.03571428571428571,0.4642857142857143,0.10714285714285714,0.17857142857142858,0.03571428571428571,0.2,0.0,0.6,0.2,0.14285714285714285,5.344644750795334,0,0
2457,39,30801.0,Basic,Married,1,1,45.0,6.0,7.5,23,23.32,4,1,1,6,New Customers,0.17777777777777778,0.08888888888888889,0.1111111111111111,0.3333333333333333,0.044444444444444446,0.24444444444444444,0.16666666666666666,0.0,0.5,0.3333333333333333,0.14285714285714285,6.9468267581475125,0,0
988,49,81168.0,Graduation,Married,0,0,1193.0,18.0,66.27777777777777,84,4.99,1,4,5,10,Loyal,0.34367141659681477,0.0,0.49622799664710815,0.12321877619446772,0.018440905280804692,0.018440905280804692,0.3333333333333333,0.2222222222222222,0.3888888888888889,0.05555555555555555,2.0,860.6813627254509,1,0
7930,45,26877.0,Master,Single,0,0,268.0,12.0,22.333333333333332,74,13.57,2,3,3,8,Regulars,0.376865671641791,0.048507462686567165,0.2835820895522388,0.07462686567164178,0.06716417910447761,0.14925373134328357,0.25,0.08333333333333333,0.5,0.16666666666666666,0.5,71.09801031687545,0,0
6682,41,18978.0,Basic,Married,1,1,38.0,5.0,7.6,41,21.81,3,1,1,5,Regulars,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.18421052631578946,0.39473684210526316,0.2,0.0,0.6,0.2,0.125,6.272352132049519,0,0
6222,47,22574.0,Graduation,Married,3,1,37.0,7.0,5.285714285714286,28,11.27,4,2,1,7,New Customers,0.6756756756756757,0.0,0.21621621621621623,0.05405405405405406,0.0,0.05405405405405406,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,11.818988464951198,0,0
10299,45,48240.0,Phd,Single,0,0,882.0,25.0,35.28,73,22.86,2,5,4,11,Loyal,0.4410430839002268,0.10317460317460317,0.2811791383219955,0.07256235827664399,0.05555555555555555,0.046485260770975055,0.24,0.12,0.52,0.12,1.2,138.89763779527559,0,1
3083,40,45837.0,Graduation,Married,2,1,373.0,18.0,20.72222222222222,88,14.36,1,4,3,8,Regulars,0.5764075067024129,0.03485254691689008,0.23324396782841822,0.045576407506702415,0.045576407506702415,0.064343163538874,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.8571428571428571,93.50974930362115,0,0
8953,49,35791.0,Master,Single,3,1,35.0,6.0,5.833333333333333,94,17.02,1,1,1,3,At Risk,0.7714285714285715,0.0,0.14285714285714285,0.0,0.0,0.08571428571428572,0.16666666666666666,0.0,0.5,0.3333333333333333,0.125,7.403055229142186,0,0
1503,38,94454.40000000002,Phd,Together,2,1,107.0,2.0,53.5,31,16.1,4,1,2,7,New Customers,0.794392523364486,0.009345794392523364,0.14953271028037382,0.018691588785046728,0.009345794392523364,0.018691588785046728,0.0,0.0,1.0,0.0,0.0,23.925465838509314,0,0
